aoi,fold,image_id
dar,2,dar_42f235_02211.tif
znz,3,znz_bc32f1_08730.tif
znz,4,znz_bc32f1_09076.tif
dar,0,dar_42f235_01372.tif
znz,1,znz_9b8638_14619.tif
znz,2,znz_c7415c_12217.tif
znz,3,znz_076995_11835.tif
znz,4,znz_3b20d4_10584.tif
znz,0,znz_3f8360_13097.tif
znz,1,znz_75cdfa_07802.tif
dar,2,dar_42f235_01703.tif
dar,3,dar_b15fce_00358.tif
znz,4,znz_3b20d4_10560.tif
dar,0,dar_42f235_01157.tif
znz,1,znz_aee7fd_07078.tif
znz,2,znz_aee7fd_07347.tif
dar,3,dar_f883a0_02915.tif
znz,4,znz_aee7fd_07209.tif
znz,0,znz_3b20d4_11142.tif
dar,1,dar_42f235_02022.tif
acc,2,acc_a42435_04572.tif
acc,3,acc_d41d81_05340.tif
znz,4,znz_3f8360_12563.tif
acc,0,acc_a42435_04603.tif
znz,1,znz_06f252_06721.tif
znz,2,znz_9b8638_14781.tif
dar,3,dar_353093_00935.tif
znz,4,znz_3b20d4_10586.tif
dar,0,dar_f883a0_03305.tif
znz,1,znz_9b8638_14857.tif
znz,2,znz_33cae6_09995.tif
dar,3,dar_42f235_01879.tif
znz,4,znz_aee7fd_07165.tif
znz,0,znz_9b8638_14571.tif
dar,1,dar_0a4c40_03479.tif
znz,2,znz_c7415c_12036.tif
znz,3,znz_06f252_06347.tif
acc,4,acc_665946_04780.tif
znz,0,znz_9b8638_14801.tif
dar,1,dar_353093_00807.tif
znz,2,znz_425403_14235.tif
znz,3,znz_aee7fd_07100.tif
znz,4,znz_bd5c14_15774.tif
znz,0,znz_bd5c14_15554.tif
znz,1,znz_33cae6_10156.tif
acc,2,acc_665946_04790.tif
znz,3,znz_3b20d4_10757.tif
znz,4,znz_425403_13692.tif
znz,0,znz_9b8638_15021.tif
znz,1,znz_75cdfa_07932.tif
dar,2,dar_f883a0_02847.tif
znz,3,znz_75cdfa_07949.tif
znz,4,znz_3b20d4_10536.tif
znz,0,znz_bc32f1_09394.tif
znz,1,znz_bd5c14_15383.tif
znz,2,znz_bc32f1_08990.tif
znz,3,znz_75cdfa_08054.tif
znz,4,znz_3f8360_12907.tif
znz,0,znz_9b8638_14645.tif
znz,1,znz_425403_13621.tif
znz,2,znz_06f252_06658.tif
znz,3,znz_425403_14125.tif
znz,4,znz_75cdfa_08637.tif
znz,0,znz_425403_13884.tif
acc,1,acc_d41d81_05259.tif
znz,2,znz_425403_13694.tif
dar,3,dar_f883a0_02739.tif
ptn,4,ptn_abe1a3_05618.tif
dar,0,dar_f883a0_03113.tif
znz,1,znz_c7415c_12014.tif
znz,2,znz_425403_13714.tif
znz,3,znz_3b20d4_10374.tif
kam,4,kam_4e7c7f_16141.tif
znz,0,znz_33cae6_09837.tif
dar,1,dar_42f235_01893.tif
znz,2,znz_aee7fd_07562.tif
znz,3,znz_75cdfa_08443.tif
mon,4,mon_f15272_05842.tif
znz,0,znz_bc32f1_09231.tif
znz,1,znz_bc32f1_09131.tif
znz,2,znz_06f252_06121.tif
znz,3,znz_3f8360_12956.tif
znz,4,znz_3b20d4_10450.tif
znz,0,znz_75cdfa_07899.tif
ptn,1,ptn_f49f31_05406.tif
dar,2,dar_f883a0_02718.tif
znz,3,znz_bd5c14_15321.tif
znz,4,znz_bc32f1_08782.tif
znz,0,znz_33cae6_10105.tif
znz,1,znz_bd5c14_15875.tif
znz,2,znz_076995_11368.tif
znz,3,znz_bd5c14_15571.tif
znz,4,znz_3b20d4_11144.tif
dar,0,dar_42f235_02112.tif
dar,1,dar_42f235_01993.tif
dar,2,dar_42f235_01319.tif
dar,3,dar_0a4c40_04360.tif
dar,4,dar_a017f9_00650.tif
dar,0,dar_42f235_01699.tif
znz,1,znz_33cae6_09944.tif
dar,2,dar_f883a0_03422.tif
znz,3,znz_bc32f1_08884.tif
znz,4,znz_bc32f1_09385.tif
dar,0,dar_f883a0_02954.tif
dar,1,dar_42f235_01434.tif
ptn,2,ptn_f49f31_05401.tif
dar,3,dar_0a4c40_03906.tif
mon,4,mon_401175_05939.tif
znz,0,znz_bd5c14_16097.tif
znz,1,znz_75cdfa_07974.tif
znz,2,znz_3b20d4_10407.tif
znz,3,znz_bc32f1_09573.tif
dar,4,dar_b15fce_00029.tif
znz,0,znz_aee7fd_07159.tif
znz,1,znz_425403_13772.tif
znz,2,znz_bd5c14_15901.tif
kam,3,kam_4e7c7f_16139.tif
znz,4,znz_e52478_13478.tif
znz,0,znz_c7415c_12360.tif
mon,1,mon_401175_05914.tif
znz,2,znz_c7415c_12471.tif
znz,3,znz_bd5c14_15448.tif
znz,4,znz_bd5c14_15971.tif
znz,0,znz_425403_14130.tif
mon,1,mon_401175_05855.tif
znz,2,znz_076995_11661.tif
dar,3,dar_42f235_01193.tif
znz,4,znz_3b20d4_10708.tif
znz,0,znz_33cae6_09956.tif
acc,1,acc_d41d81_05324.tif
znz,2,znz_076995_11829.tif
dar,3,dar_42f235_01729.tif
znz,4,znz_75cdfa_08549.tif
znz,0,znz_076995_11591.tif
mon,1,mon_401175_05949.tif
znz,2,znz_425403_13680.tif
dar,3,dar_b15fce_00148.tif
dar,4,dar_42f235_01917.tif
znz,0,znz_bd5c14_15668.tif
znz,1,znz_425403_14099.tif
znz,2,znz_bc32f1_09208.tif
dar,3,dar_42f235_01730.tif
dar,4,dar_42f235_01719.tif
znz,0,znz_75cdfa_08168.tif
dar,1,dar_353093_01094.tif
dar,2,dar_f883a0_02809.tif
znz,3,znz_c7415c_12318.tif
znz,4,znz_9b8638_15106.tif
znz,0,znz_aee7fd_07029.tif
mon,1,mon_401175_05975.tif
znz,2,znz_06f252_06729.tif
znz,3,znz_bd5c14_15759.tif
znz,4,znz_3f8360_13101.tif
znz,0,znz_425403_13892.tif
dar,1,dar_353093_01088.tif
znz,2,znz_c7415c_12319.tif
znz,3,znz_06f252_06734.tif
dar,4,dar_0a4c40_03630.tif
znz,0,znz_75cdfa_07971.tif
znz,1,znz_33cae6_10107.tif
dar,2,dar_0a4c40_04382.tif
znz,3,znz_3f8360_12569.tif
dar,4,dar_42f235_01609.tif
znz,0,znz_3b20d4_11059.tif
znz,1,znz_aee7fd_07236.tif
dar,2,dar_0a4c40_03909.tif
znz,3,znz_e52478_13370.tif
znz,4,znz_425403_14501.tif
znz,0,znz_076995_11737.tif
znz,1,znz_aee7fd_07360.tif
dar,2,dar_f883a0_03403.tif
kam,3,kam_4e7c7f_16152.tif
znz,4,znz_076995_11660.tif
dar,0,dar_353093_00995.tif
znz,1,znz_3f8360_12613.tif
znz,2,znz_3f8360_12981.tif
znz,3,znz_c7415c_12481.tif
znz,4,znz_aee7fd_07785.tif
dar,0,dar_42f235_01983.tif
ptn,1,ptn_f49f31_05469.tif
acc,2,acc_d41d81_05381.tif
znz,3,znz_bc32f1_08831.tif
nia,4,nia_825a50_04474.tif
znz,0,znz_06f252_06882.tif
znz,1,znz_06f252_06523.tif
znz,2,znz_e52478_13322.tif
znz,3,znz_9b8638_14672.tif
znz,4,znz_bd5c14_15916.tif
znz,0,znz_bc32f1_09210.tif
znz,1,znz_bc32f1_09229.tif
dar,2,dar_0a4c40_04347.tif
znz,3,znz_06f252_06737.tif
znz,4,znz_3b20d4_10868.tif
mon,0,mon_207cc7_05780.tif
dar,1,dar_42f235_01198.tif
znz,2,znz_425403_13888.tif
znz,3,znz_c7415c_12514.tif
kam,4,kam_4e7c7f_16160.tif
znz,0,znz_aee7fd_07759.tif
acc,1,acc_665946_04723.tif
znz,2,znz_33cae6_10061.tif
znz,3,znz_aee7fd_07104.tif
znz,4,znz_425403_14291.tif
dar,0,dar_42f235_01403.tif
znz,1,znz_33cae6_10164.tif
znz,2,znz_bc32f1_08939.tif
znz,3,znz_06f252_06189.tif
dar,4,dar_f883a0_03363.tif
znz,0,znz_076995_11357.tif
znz,1,znz_aee7fd_07412.tif
znz,2,znz_3f8360_12872.tif
znz,3,znz_3f8360_12571.tif
dar,4,dar_f883a0_03354.tif
dar,0,dar_f883a0_02395.tif
dar,1,dar_0a4c40_03834.tif
dar,2,dar_f883a0_02776.tif
znz,3,znz_3b20d4_11000.tif
znz,4,znz_06f252_06497.tif
znz,0,znz_c7415c_12144.tif
ptn,1,ptn_f49f31_05424.tif
znz,2,znz_9b8638_15114.tif
dar,3,dar_a017f9_00604.tif
znz,4,znz_425403_13634.tif
dar,0,dar_353093_01050.tif
znz,1,znz_3f8360_13150.tif
dar,2,dar_42f235_01709.tif
znz,3,znz_c7415c_12244.tif
znz,4,znz_425403_13734.tif
znz,0,znz_bc32f1_09465.tif
znz,1,znz_076995_11855.tif
dar,2,dar_42f235_01338.tif
znz,3,znz_bd5c14_15717.tif
dar,4,dar_42f235_01467.tif
znz,0,znz_076995_11943.tif
znz,1,znz_3f8360_13246.tif
znz,2,znz_076995_11929.tif
znz,3,znz_9b8638_14694.tif
znz,4,znz_aee7fd_07353.tif
znz,0,znz_425403_14178.tif
mon,1,mon_493701_05669.tif
znz,2,znz_bc32f1_09329.tif
nia,3,nia_825a50_04422.tif
dar,4,dar_0a4c40_03695.tif
dar,0,dar_f883a0_03238.tif
dar,1,dar_b15fce_00146.tif
dar,2,dar_a017f9_00658.tif
znz,3,znz_bc32f1_09109.tif
znz,4,znz_bd5c14_15903.tif
znz,0,znz_aee7fd_07490.tif
dar,1,dar_42f235_01284.tif
znz,2,znz_425403_14057.tif
znz,3,znz_3f8360_13017.tif
znz,4,znz_425403_13864.tif
znz,0,znz_aee7fd_07448.tif
znz,1,znz_aee7fd_07295.tif
dar,2,dar_42f235_02192.tif
znz,3,znz_076995_11634.tif
dar,4,dar_0a4c40_03603.tif
dar,0,dar_b15fce_00153.tif
dar,1,dar_42f235_02063.tif
znz,2,znz_c7415c_12063.tif
znz,3,znz_425403_14216.tif
ptn,4,ptn_f49f31_05433.tif
znz,0,znz_9b8638_15138.tif
dar,1,dar_a017f9_00597.tif
dar,2,dar_42f235_02189.tif
znz,3,znz_3b20d4_10633.tif
dar,4,dar_b15fce_00337.tif
znz,0,znz_75cdfa_07794.tif
dar,1,dar_42f235_01454.tif
dar,2,dar_42f235_01868.tif
znz,3,znz_3f8360_12752.tif
dar,4,dar_a017f9_00578.tif
dar,0,dar_42f235_01577.tif
dar,1,dar_f883a0_03308.tif
znz,2,znz_bd5c14_15663.tif
znz,3,znz_bc32f1_08903.tif
acc,4,acc_ca041a_05066.tif
znz,0,znz_aee7fd_07479.tif
dar,1,dar_42f235_02309.tif
znz,2,znz_aee7fd_07417.tif
dar,3,dar_0a4c40_03703.tif
znz,4,znz_aee7fd_07424.tif
znz,0,znz_e52478_13599.tif
dar,1,dar_42f235_02345.tif
znz,2,znz_425403_14083.tif
znz,3,znz_33cae6_10203.tif
znz,4,znz_c7415c_12510.tif
znz,0,znz_076995_11351.tif
znz,1,znz_bd5c14_15477.tif
dar,2,dar_f883a0_03188.tif
znz,3,znz_bd5c14_15850.tif
znz,4,znz_aee7fd_07293.tif
dar,0,dar_f883a0_03423.tif
znz,1,znz_425403_13801.tif
znz,2,znz_bc32f1_08830.tif
znz,3,znz_aee7fd_07775.tif
znz,4,znz_3f8360_12741.tif
znz,0,znz_3f8360_12729.tif
znz,1,znz_076995_11341.tif
znz,2,znz_75cdfa_08643.tif
dar,3,dar_f883a0_03343.tif
dar,4,dar_f883a0_02487.tif
dar,0,dar_b15fce_00262.tif
dar,1,dar_b15fce_00111.tif
znz,2,znz_425403_13990.tif
dar,3,dar_a017f9_00399.tif
znz,4,znz_bd5c14_15896.tif
znz,0,znz_3f8360_13139.tif
dar,1,dar_42f235_01909.tif
dar,2,dar_353093_00737.tif
acc,3,acc_a42435_04606.tif
znz,4,znz_33cae6_09826.tif
znz,0,znz_e52478_13541.tif
dar,1,dar_f883a0_03041.tif
znz,2,znz_425403_13996.tif
znz,3,znz_aee7fd_07690.tif
acc,4,acc_d41d81_05325.tif
znz,0,znz_aee7fd_07391.tif
znz,1,znz_aee7fd_07679.tif
znz,2,znz_bc32f1_09388.tif
dar,3,dar_42f235_02314.tif
acc,4,acc_ca041a_05027.tif
znz,0,znz_3b20d4_11075.tif
mon,1,mon_401175_05951.tif
znz,2,znz_c7415c_12420.tif
znz,3,znz_aee7fd_07414.tif
znz,4,znz_3f8360_12906.tif
dar,0,dar_42f235_01384.tif
znz,1,znz_33cae6_09926.tif
znz,2,znz_06f252_06435.tif
znz,3,znz_33cae6_09876.tif
znz,4,znz_06f252_06818.tif
znz,0,znz_75cdfa_07952.tif
dar,1,dar_0a4c40_03634.tif
znz,2,znz_bc32f1_09019.tif
dar,3,dar_42f235_01518.tif
dar,4,dar_42f235_01151.tif
dar,0,dar_0a4c40_03572.tif
znz,1,znz_425403_13951.tif
dar,2,dar_42f235_02332.tif
dar,3,dar_353093_01001.tif
znz,4,znz_c7415c_12190.tif
dar,0,dar_b15fce_00378.tif
dar,1,dar_f883a0_03142.tif
acc,2,acc_d41d81_05321.tif
znz,3,znz_06f252_06261.tif
dar,4,dar_b15fce_00140.tif
dar,0,dar_353093_01100.tif
dar,1,dar_a017f9_00668.tif
ptn,2,ptn_abe1a3_05476.tif
znz,3,znz_75cdfa_08116.tif
acc,4,acc_a42435_04530.tif
dar,0,dar_f883a0_03453.tif
dar,1,dar_353093_00835.tif
znz,2,znz_076995_11865.tif
dar,3,dar_0a4c40_04128.tif
znz,4,znz_06f252_06167.tif
znz,0,znz_06f252_06840.tif
znz,1,znz_c7415c_12337.tif
znz,2,znz_33cae6_10280.tif
znz,3,znz_076995_11811.tif
dar,4,dar_42f235_01488.tif
kam,0,kam_4e7c7f_16104.tif
znz,1,znz_425403_13683.tif
znz,2,znz_bd5c14_15443.tif
znz,3,znz_e52478_13613.tif
znz,4,znz_c7415c_12151.tif
znz,0,znz_3f8360_12829.tif
znz,1,znz_bc32f1_09066.tif
znz,2,znz_9b8638_14739.tif
dar,3,dar_f883a0_02778.tif
znz,4,znz_9b8638_14642.tif
znz,0,znz_3f8360_13241.tif
acc,1,acc_ca041a_05106.tif
znz,2,znz_75cdfa_08521.tif
znz,3,znz_c7415c_12552.tif
znz,4,znz_33cae6_10138.tif
znz,0,znz_3b20d4_11133.tif
znz,1,znz_3f8360_12610.tif
znz,2,znz_aee7fd_07202.tif
znz,3,znz_3f8360_13111.tif
znz,4,znz_bd5c14_15374.tif
nia,0,nia_825a50_04428.tif
acc,1,acc_d41d81_05380.tif
dar,2,dar_42f235_02229.tif
mon,3,mon_f15272_05810.tif
znz,4,znz_076995_11866.tif
dar,0,dar_f883a0_03359.tif
dar,1,dar_42f235_01602.tif
dar,2,dar_0a4c40_04043.tif
znz,3,znz_e52478_13353.tif
dar,4,dar_0a4c40_04358.tif
dar,0,dar_0a4c40_04337.tif
znz,1,znz_c7415c_12380.tif
dar,2,dar_353093_00918.tif
znz,3,znz_bd5c14_15284.tif
znz,4,znz_bd5c14_15518.tif
znz,0,znz_9b8638_14689.tif
znz,1,znz_425403_14021.tif
dar,2,dar_b15fce_00366.tif
znz,3,znz_aee7fd_07699.tif
znz,4,znz_c7415c_12080.tif
znz,0,znz_bd5c14_15766.tif
znz,1,znz_75cdfa_08389.tif
znz,2,znz_9b8638_14608.tif
dar,3,dar_f883a0_02583.tif
znz,4,znz_3b20d4_10924.tif
acc,0,acc_665946_04877.tif
ptn,1,ptn_abe1a3_05617.tif
dar,2,dar_f883a0_02576.tif
znz,3,znz_aee7fd_07471.tif
znz,4,znz_06f252_06316.tif
dar,0,dar_f883a0_02961.tif
znz,1,znz_425403_14230.tif
znz,2,znz_076995_11291.tif
dar,3,dar_f883a0_02555.tif
znz,4,znz_3b20d4_10650.tif
znz,0,znz_9b8638_14800.tif
znz,1,znz_c7415c_12499.tif
znz,2,znz_425403_13857.tif
znz,3,znz_9b8638_14533.tif
znz,4,znz_3b20d4_10698.tif
znz,0,znz_c7415c_12136.tif
dar,1,dar_353093_01049.tif
dar,2,dar_a017f9_00711.tif
dar,3,dar_0a4c40_03801.tif
acc,4,acc_ca041a_05089.tif
dar,0,dar_0a4c40_03904.tif
dar,1,dar_42f235_02166.tif
znz,2,znz_3b20d4_10978.tif
dar,3,dar_a017f9_00480.tif
dar,4,dar_0a4c40_04032.tif
acc,0,acc_d41d81_05253.tif
dar,1,dar_0a4c40_03769.tif
dar,2,dar_42f235_01241.tif
dar,3,dar_a017f9_00564.tif
acc,4,acc_a42435_04573.tif
dar,0,dar_42f235_02123.tif
znz,1,znz_aee7fd_07542.tif
znz,2,znz_9b8638_14537.tif
znz,3,znz_c7415c_12199.tif
znz,4,znz_bd5c14_15270.tif
znz,0,znz_c7415c_12139.tif
znz,1,znz_33cae6_09842.tif
znz,2,znz_425403_14095.tif
acc,3,acc_665946_04821.tif
znz,4,znz_75cdfa_07946.tif
znz,0,znz_bc32f1_09521.tif
znz,1,znz_bd5c14_15704.tif
znz,2,znz_9b8638_14535.tif
dar,3,dar_a017f9_00643.tif
znz,4,znz_3f8360_12867.tif
znz,0,znz_bc32f1_09224.tif
mon,1,mon_207cc7_05717.tif
znz,2,znz_bc32f1_09579.tif
znz,3,znz_aee7fd_07221.tif
znz,4,znz_06f252_06179.tif
znz,0,znz_c7415c_12164.tif
znz,1,znz_425403_14333.tif
dar,2,dar_42f235_01553.tif
kam,3,kam_4e7c7f_16241.tif
dar,4,dar_0a4c40_04339.tif
znz,0,znz_bd5c14_15610.tif
dar,1,dar_f883a0_03144.tif
dar,2,dar_f883a0_02912.tif
dar,3,dar_0a4c40_03612.tif
acc,4,acc_665946_04845.tif
znz,0,znz_3f8360_12900.tif
znz,1,znz_076995_11352.tif
dar,2,dar_0a4c40_04052.tif
znz,3,znz_75cdfa_08104.tif
znz,4,znz_425403_14175.tif
dar,0,dar_f883a0_02477.tif
znz,1,znz_425403_14213.tif
znz,2,znz_425403_14434.tif
dar,3,dar_f883a0_02456.tif
znz,4,znz_e52478_13486.tif
znz,0,znz_076995_11219.tif
mon,1,mon_401175_05905.tif
znz,2,znz_e52478_13431.tif
znz,3,znz_425403_14133.tif
znz,4,znz_076995_11920.tif
znz,0,znz_9b8638_14693.tif
znz,1,znz_076995_11464.tif
dar,2,dar_42f235_02070.tif
znz,3,znz_076995_11551.tif
znz,4,znz_3b20d4_10951.tif
znz,0,znz_9b8638_14635.tif
znz,1,znz_425403_14492.tif
znz,2,znz_75cdfa_07978.tif
ptn,3,ptn_abe1a3_05513.tif
znz,4,znz_bd5c14_15993.tif
znz,0,znz_3f8360_13169.tif
dar,1,dar_f883a0_02882.tif
znz,2,znz_425403_14065.tif
znz,3,znz_06f252_06725.tif
dar,4,dar_42f235_02033.tif
dar,0,dar_f883a0_03131.tif
dar,1,dar_f883a0_03465.tif
acc,2,acc_ca041a_05052.tif
znz,3,znz_06f252_06771.tif
znz,4,znz_75cdfa_08529.tif
dar,0,dar_b15fce_00225.tif
dar,1,dar_42f235_01168.tif
znz,2,znz_aee7fd_07146.tif
znz,3,znz_076995_11552.tif
znz,4,znz_06f252_06833.tif
znz,0,znz_425403_13860.tif
znz,1,znz_9b8638_15197.tif
znz,2,znz_bc32f1_09274.tif
znz,3,znz_3f8360_12808.tif
dar,4,dar_f883a0_03424.tif
dar,0,dar_a017f9_00707.tif
dar,1,dar_42f235_01272.tif
znz,2,znz_75cdfa_07967.tif
znz,3,znz_bd5c14_15577.tif
acc,4,acc_a42435_04497.tif
dar,0,dar_f883a0_02452.tif
znz,1,znz_076995_11517.tif
znz,2,znz_076995_11444.tif
dar,3,dar_0a4c40_04357.tif
znz,4,znz_425403_13617.tif
dar,0,dar_353093_01020.tif
znz,1,znz_bc32f1_09119.tif
znz,2,znz_bd5c14_15232.tif
znz,3,znz_3f8360_12598.tif
znz,4,znz_bc32f1_09471.tif
znz,0,znz_076995_11687.tif
znz,1,znz_bc32f1_09060.tif
acc,2,acc_665946_04882.tif
znz,3,znz_bc32f1_09582.tif
mon,4,mon_493701_05643.tif
dar,0,dar_f883a0_03382.tif
znz,1,znz_3f8360_12997.tif
dar,2,dar_b15fce_00306.tif
dar,3,dar_353093_00924.tif
znz,4,znz_75cdfa_08309.tif
znz,0,znz_9b8638_15185.tif
znz,1,znz_06f252_06284.tif
dar,2,dar_42f235_01495.tif
znz,3,znz_3b20d4_10553.tif
znz,4,znz_aee7fd_07071.tif
znz,0,znz_3b20d4_10415.tif
dar,1,dar_f883a0_03434.tif
znz,2,znz_75cdfa_08513.tif
znz,3,znz_c7415c_12033.tif
znz,4,znz_33cae6_09681.tif
dar,0,dar_42f235_01103.tif
dar,1,dar_42f235_01129.tif
dar,2,dar_42f235_01114.tif
znz,3,znz_076995_11759.tif
znz,4,znz_75cdfa_07919.tif
znz,0,znz_bc32f1_08925.tif
znz,1,znz_06f252_06442.tif
dar,2,dar_f883a0_02757.tif
znz,3,znz_75cdfa_07865.tif
znz,4,znz_bc32f1_09026.tif
dar,0,dar_42f235_02323.tif
znz,1,znz_e52478_13389.tif
acc,2,acc_665946_04838.tif
dar,3,dar_0a4c40_04216.tif
znz,4,znz_425403_13741.tif
znz,0,znz_9b8638_15093.tif
znz,1,znz_33cae6_09679.tif
znz,2,znz_06f252_06830.tif
dar,3,dar_42f235_02172.tif
znz,4,znz_425403_14325.tif
dar,0,dar_a017f9_00704.tif
ptn,1,ptn_abe1a3_05570.tif
dar,2,dar_0a4c40_03759.tif
znz,3,znz_bd5c14_15413.tif
dar,4,dar_42f235_01826.tif
znz,0,znz_bc32f1_08883.tif
znz,1,znz_06f252_06691.tif
znz,2,znz_aee7fd_07682.tif
znz,3,znz_75cdfa_08385.tif
mon,4,mon_493701_05657.tif
dar,0,dar_353093_01009.tif
znz,1,znz_425403_14349.tif
znz,2,znz_9b8638_15073.tif
znz,3,znz_bc32f1_09265.tif
znz,4,znz_06f252_06301.tif
znz,0,znz_425403_14090.tif
acc,1,acc_d41d81_05312.tif
dar,2,dar_0a4c40_03930.tif
znz,3,znz_bc32f1_08802.tif
dar,4,dar_f883a0_03467.tif
dar,0,dar_353093_00899.tif
znz,1,znz_425403_13751.tif
znz,2,znz_06f252_06209.tif
dar,3,dar_a017f9_00514.tif
dar,4,dar_f883a0_02774.tif
znz,0,znz_c7415c_12332.tif
znz,1,znz_bc32f1_09142.tif
dar,2,dar_f883a0_02700.tif
dar,3,dar_0a4c40_03953.tif
znz,4,znz_076995_11539.tif
znz,0,znz_9b8638_14778.tif
dar,1,dar_f883a0_03023.tif
znz,2,znz_06f252_06600.tif
znz,3,znz_bd5c14_15227.tif
znz,4,znz_75cdfa_08442.tif
znz,0,znz_076995_11299.tif
znz,1,znz_3b20d4_10577.tif
mon,2,mon_401175_05858.tif
znz,3,znz_3b20d4_10457.tif
znz,4,znz_aee7fd_06973.tif
dar,0,dar_f883a0_03401.tif
mon,1,mon_401175_05961.tif
dar,2,dar_0a4c40_04333.tif
dar,3,dar_b15fce_00315.tif
znz,4,znz_076995_11286.tif
znz,0,znz_e52478_13490.tif
dar,1,dar_353093_00990.tif
znz,2,znz_33cae6_09750.tif
znz,3,znz_9b8638_15042.tif
dar,4,dar_0a4c40_03929.tif
acc,0,acc_665946_04887.tif
znz,1,znz_3f8360_12680.tif
znz,2,znz_33cae6_10031.tif
znz,3,znz_3b20d4_10707.tif
znz,4,znz_425403_13827.tif
acc,0,acc_a42435_04614.tif
znz,1,znz_aee7fd_06938.tif
znz,2,znz_75cdfa_08152.tif
znz,3,znz_c7415c_12073.tif
ptn,4,ptn_abe1a3_05525.tif
znz,0,znz_3f8360_13120.tif
znz,1,znz_bc32f1_09033.tif
znz,2,znz_3b20d4_11025.tif
znz,3,znz_bd5c14_15900.tif
znz,4,znz_bc32f1_09557.tif
kam,0,kam_4e7c7f_16222.tif
znz,1,znz_3f8360_13189.tif
dar,2,dar_a017f9_00509.tif
znz,3,znz_bc32f1_09453.tif
znz,4,znz_3f8360_13048.tif
znz,0,znz_33cae6_09704.tif
znz,1,znz_3f8360_12751.tif
znz,2,znz_9b8638_15140.tif
znz,3,znz_e52478_13371.tif
znz,4,znz_bd5c14_15945.tif
znz,0,znz_bc32f1_09354.tif
dar,1,dar_0a4c40_04305.tif
znz,2,znz_076995_11334.tif
znz,3,znz_aee7fd_07445.tif
znz,4,znz_bc32f1_09075.tif
znz,0,znz_aee7fd_07468.tif
znz,1,znz_076995_11776.tif
znz,2,znz_75cdfa_08224.tif
dar,3,dar_0a4c40_03536.tif
dar,4,dar_f883a0_02886.tif
znz,0,znz_425403_14259.tif
znz,1,znz_75cdfa_08348.tif
dar,2,dar_f883a0_03324.tif
znz,3,znz_75cdfa_07992.tif
dar,4,dar_a017f9_00427.tif
znz,0,znz_9b8638_15174.tif
dar,1,dar_42f235_01588.tif
znz,2,znz_bc32f1_08776.tif
znz,3,znz_aee7fd_07115.tif
dar,4,dar_b15fce_00110.tif
dar,0,dar_b15fce_00318.tif
znz,1,znz_33cae6_10101.tif
ptn,2,ptn_abe1a3_05623.tif
znz,3,znz_3b20d4_10907.tif
znz,4,znz_aee7fd_07509.tif
kam,0,kam_4e7c7f_16180.tif
dar,1,dar_f883a0_02420.tif
acc,2,acc_ca041a_04974.tif
znz,3,znz_06f252_06599.tif
ptn,4,ptn_abe1a3_05621.tif
dar,0,dar_f883a0_03011.tif
dar,1,dar_f883a0_02946.tif
dar,2,dar_f883a0_03095.tif
dar,3,dar_a017f9_00595.tif
znz,4,znz_425403_13847.tif
znz,0,znz_076995_11548.tif
znz,1,znz_75cdfa_08627.tif
znz,2,znz_3b20d4_10941.tif
znz,3,znz_75cdfa_07876.tif
dar,4,dar_353093_00950.tif
znz,0,znz_75cdfa_08307.tif
acc,1,acc_665946_04888.tif
znz,2,znz_aee7fd_07338.tif
acc,3,acc_d41d81_05331.tif
mon,4,mon_f15272_05838.tif
dar,0,dar_0a4c40_04063.tif
znz,1,znz_bc32f1_08956.tif
znz,2,znz_9b8638_15068.tif
dar,3,dar_0a4c40_03702.tif
znz,4,znz_bd5c14_15689.tif
znz,0,znz_3b20d4_10473.tif
dar,1,dar_0a4c40_04215.tif
znz,2,znz_076995_11770.tif
znz,3,znz_bd5c14_15621.tif
dar,4,dar_f883a0_03262.tif
dar,0,dar_b15fce_00274.tif
znz,1,znz_06f252_06446.tif
znz,2,znz_bd5c14_15298.tif
dar,3,dar_b15fce_00247.tif
dar,4,dar_42f235_01526.tif
acc,0,acc_d41d81_05179.tif
znz,1,znz_75cdfa_07895.tif
znz,2,znz_e52478_13429.tif
znz,3,znz_bc32f1_08716.tif
znz,4,znz_bc32f1_09093.tif
znz,0,znz_3b20d4_11078.tif
dar,1,dar_b15fce_00387.tif
dar,2,dar_353093_00891.tif
dar,3,dar_f883a0_02850.tif
znz,4,znz_aee7fd_07044.tif
dar,0,dar_f883a0_03394.tif
znz,1,znz_aee7fd_07260.tif
znz,2,znz_9b8638_14732.tif
acc,3,acc_d41d81_05229.tif
znz,4,znz_3b20d4_10519.tif
znz,0,znz_aee7fd_06918.tif
znz,1,znz_3b20d4_10695.tif
znz,2,znz_3f8360_12674.tif
znz,3,znz_75cdfa_07886.tif
znz,4,znz_bd5c14_15612.tif
znz,0,znz_076995_11595.tif
znz,1,znz_aee7fd_07308.tif
znz,2,znz_e52478_13471.tif
znz,3,znz_06f252_06384.tif
kam,4,kam_4e7c7f_16233.tif
znz,0,znz_75cdfa_08278.tif
acc,1,acc_665946_04690.tif
znz,2,znz_3b20d4_11002.tif
znz,3,znz_06f252_06230.tif
dar,4,dar_f883a0_02566.tif
znz,0,znz_3f8360_12628.tif
znz,1,znz_bd5c14_15256.tif
dar,2,dar_b15fce_00131.tif
znz,3,znz_c7415c_12430.tif
znz,4,znz_425403_14274.tif
znz,0,znz_06f252_06866.tif
znz,1,znz_75cdfa_08126.tif
